krd_id;mno;pb;commitment_tutar
369646;18573;USD;199924.28
276678;18573;USD;417202.44
334580;18573;EUR;88615.18
260751;18573;CNY;213165.03
493681;18573;EUR;291992.66
537164;18573;USD;1197388.36
522355;18573;USD;482789.3
296454;18573;CNY;458394.17
481987;18573;USD;529213.73
303560;18573;EUR;416190.96
381777;18573;EUR;464435.39
548127;18573;EUR;1514019.46
411817;18573;EUR;690674.86
505870;18573;EUR;374067.93
283865;18573;USD;22070.99
364449;18573;USD;314033.67
511093;18573;CNY;318159.14
458703;18573;EUR;98413.71
426273;18573;CNY;232073.44
388725;18573;USD;540114.56
484584;18573;USD;67779.04
230829;18573;USD;692428.4
212905;18573;USD;215864.51
184572;18573;EUR;682210.12
319362;18573;EUR;1114433.91
442359;18573;USD;400759.53
191368;18573;CNY;249160.67
158268;18573;USD;562095.1
260494;18573;USD;901391.12
396265;18573;CNY;555790.0
379373;18573;USD;771699.07
483077;18573;CNY;949025.94
414852;18573;USD;1435638.56
381925;18573;USD;27263.93
376994;18592;USD;474777.62
532020;18592;EUR;425102.98
326848;18592;CNY;536424.34
372806;18592;TRY;173263.28
259047;18592;USD;146562.71
364684;18592;EUR;220.16
322892;18592;CNY;96883.81
206044;18592;CNY;272302.67
350548;18592;USD;168940.73
394061;18592;CNY;586871.0
211820;18592;EUR;279616.92
280155;18592;TRY;31465.23
196673;18592;TRY;826194.68
447322;18592;EUR;102108.1
158027;18592;CNY;475431.83
237567;18592;EUR;331510.53
203541;18592;EUR;598483.32
523153;18592;USD;62883.45
420191;18592;TRY;319590.57
440509;18592;EUR;124744.19
522312;18592;TRY;489117.32
252509;18592;USD;37817.38
272993;18632;EUR;8982.02
419914;18632;EUR;1142821.33
264169;18632;CNY;308709.5
237568;18632;EUR;315542.54
293914;18632;USD;904520.65
165201;18632;CNY;1143500.92
441760;18632;CNY;158159.46
265397;18632;EUR;83417.6
392279;18632;CNY;11332.47
168733;18632;EUR;1145340.45
265932;18632;TRY;433944.59
262660;18632;CNY;161183.42
404744;18632;USD;322918.25
526967;18632;EUR;49488.82
432755;18632;USD;55991.71
524237;18632;TRY;149603.38
156599;18632;EUR;765073.46
217542;18632;CNY;34797.07
269493;18632;TRY;173179.07
472156;18632;EUR;755672.77
215463;18632;EUR;161841.95
415326;18632;USD;494949.14
152957;18632;EUR;131153.31
509293;18632;USD;277924.36
271753;18632;USD;107960.93
427007;18646;EUR;524433.2
388617;18646;CNY;353435.17
461588;18646;TRY;65614.34
460357;18646;TRY;1327386.2
143088;18646;TRY;935597.41
134778;18646;TRY;548843.51
461330;18646;USD;144531.34
503963;18646;USD;5118.35
506259;18646;EUR;185814.04
189297;18646;CNY;581815.54
191895;18646;TRY;41599.48
137517;18646;TRY;248591.38
256997;18646;TRY;614295.77
129762;18646;EUR;369172.75
308474;18646;EUR;482178.52
210807;18646;USD;1308028.04
259214;18646;EUR;903451.85
305018;18646;TRY;1451588.42
447406;18646;USD;209645.23
479059;18646;CNY;72392.67
434590;18646;TRY;293433.0
227689;18646;CNY;439540.82
402053;18646;USD;202040.49
414433;18646;EUR;117494.01
437243;18646;CNY;266660.35
488960;18646;USD;306634.26
127380;18646;EUR;585993.84
148515;18646;USD;842794.21
439292;18828;TRY;122648.24
430973;18828;CNY;135609.6
370603;18828;USD;1274010.07
173641;18828;CNY;532336.31
368980;18828;CNY;413702.0
248517;18828;TRY;659.58
448847;18828;USD;267472.7
375433;18828;CNY;896561.05
196795;18828;CNY;819379.29
541888;18828;USD;324102.96
443001;18828;USD;56437.06
285886;18828;USD;770496.4
535153;18828;CNY;796484.32
533411;18828;USD;55007.92
368197;18828;USD;32332.0
459707;18828;TRY;675893.79
219527;18828;CNY;486894.9
283520;18828;CNY;1088291.18
268611;18828;CNY;338988.73
421445;18828;CNY;586072.08
266958;18828;EUR;576254.0
531229;18828;USD;919478.75
148576;18828;TRY;16834.03
385990;18828;TRY;439579.93
218206;18828;USD;576608.66
218754;18828;CNY;181493.32
456522;18925;USD;332169.88
179775;18925;EUR;15904.65
542859;18925;USD;1522697.15
245114;18925;TRY;646011.95
179877;18925;EUR;75195.28
178829;18925;USD;382175.2
466902;18925;EUR;1494836.28
175670;18925;EUR;83340.23
202275;18925;USD;266270.84
530510;18925;USD;206457.24
388589;18925;TRY;1089589.77
417211;18925;USD;1168248.41
421863;18925;EUR;351992.73
313125;18925;TRY;567298.85
202879;18925;CNY;7284.87
168772;18925;TRY;521938.5
533782;18925;USD;187558.01
234578;18925;TRY;505896.71
233111;18925;USD;340498.63
266279;18925;TRY;16010.18
328598;18925;CNY;35535.98
468930;18925;CNY;597958.26
357006;18925;TRY;256200.0
253052;18925;USD;35513.35
189806;18925;EUR;913674.3
163312;18925;TRY;119845.93
170308;19135;TRY;1183210.85
276443;19135;TRY;358023.09
467975;19135;EUR;1096048.64
525565;19135;EUR;264276.36
515546;19135;TRY;344851.68
263045;19135;TRY;98687.82
197432;19135;USD;271111.96
281224;19135;CNY;975380.97
532610;19135;USD;313538.29
339799;19135;CNY;12232.85
328179;19135;TRY;44356.62
411695;19135;USD;206024.0
363501;19135;CNY;596558.84
189370;19135;USD;149556.0
403925;19135;CNY;873381.13
420330;19135;CNY;606272.03
450046;19135;CNY;1604310.54
154436;19135;TRY;11842.77
373202;19135;USD;417602.1
193471;19135;CNY;1037723.05
274684;19135;CNY;371784.69
279697;19135;TRY;767222.74
146497;19135;USD;427143.53
138786;19135;TRY;22630.73
226476;19135;CNY;1134575.49
346412;19135;EUR;305363.75
339223;19135;USD;285306.83
444943;19135;TRY;127628.53
339498;19135;USD;706520.05
437267;19203;CNY;756316.77
295452;19203;CNY;6088.89
246337;19203;USD;163179.15
257790;19203;CNY;668981.06
465845;19203;TRY;755847.28
543283;19203;EUR;521253.53
242768;19203;USD;996028.94
317304;19203;TRY;327954.8
467331;19203;CNY;79736.17
274677;19203;USD;1479823.92
206264;19203;TRY;20490.84
254527;19203;TRY;1184429.14
371036;19203;CNY;550090.14
165627;19203;USD;1884156.6
215876;19203;USD;1337911.74
352888;19210;CNY;140140.99
236582;19210;CNY;1028591.45
499682;19210;CNY;517510.08
319329;19210;CNY;446725.22
508454;19210;TRY;1283060.86
486708;19210;EUR;435364.14
355916;19210;EUR;21593.02
253691;19210;EUR;841561.71
144107;19210;TRY;332280.21
256014;19210;TRY;523933.43
379506;19210;EUR;669349.01
264473;19210;EUR;1367986.65
306511;19210;EUR;518612.14
251389;19210;EUR;53394.52
457966;19210;EUR;639721.02
328792;19210;EUR;981174.81
271764;19210;USD;697174.83
443925;19210;TRY;196809.81
211892;19210;USD;168331.54
314269;19210;CNY;63856.38
362927;19210;TRY;17381.53
194896;19210;TRY;298719.71
337806;19210;CNY;937632.82
342407;19210;USD;720962.06
353975;19210;EUR;252440.7
495735;19280;USD;1084208.2
269724;19280;TRY;927705.33
526116;19280;USD;119214.78
420260;19280;TRY;297414.82
172574;19280;TRY;248612.16
198838;19280;USD;31921.5
125845;19280;EUR;513412.98
524356;19280;USD;832202.53
491388;19280;TRY;670502.5
459393;19280;EUR;908954.39
422874;19280;EUR;283488.59
147615;19280;EUR;231286.94
188532;19280;CNY;128237.95
308239;19280;EUR;28140.08
425523;19280;EUR;883284.81
258053;19280;USD;497049.03
371852;19280;CNY;137919.61
422696;19280;TRY;267621.36
323472;19280;USD;36533.81
254562;19280;EUR;706427.72
503781;19280;CNY;221250.66
408181;19280;TRY;62017.78
328029;19280;EUR;235978.55
513162;19280;CNY;52310.79
323318;19280;EUR;132513.97
294002;19447;CNY;212484.89
363245;19447;CNY;378079.5
277538;19447;CNY;70498.94
319970;19447;CNY;1572.58
543056;19447;EUR;937052.26
500600;19447;EUR;423052.98
148452;19447;TRY;1727965.78
165012;19447;USD;1460708.29
542096;19447;EUR;563525.53
479684;19447;TRY;745822.51
277994;19447;TRY;458941.62
253701;19447;EUR;1486005.5
128855;19447;USD;148173.78
344482;19447;USD;291672.6
530983;19447;EUR;190883.6
262407;19447;CNY;406998.17
205410;19447;TRY;1041250.52
418733;19447;TRY;1049490.04
390209;19447;EUR;75617.47
509873;19447;CNY;113418.11
213987;19447;USD;328530.4
392947;19447;CNY;353282.79
496629;19447;CNY;134675.46
413358;19447;CNY;619694.8
139778;19447;TRY;65382.41
474810;19447;TRY;383487.19
124437;19447;EUR;1341267.63
300632;19447;USD;1039976.07
158644;19456;EUR;201175.82
376713;19456;TRY;415103.07
136611;19456;CNY;442690.41
426176;19456;USD;705923.8
156931;19456;USD;155982.0
283948;19456;CNY;125663.37
203065;19456;EUR;838193.5
122959;19456;USD;207657.49
361694;19456;USD;1229692.32
490760;19456;TRY;158342.79
369151;19456;TRY;70660.25
357764;19456;TRY;878929.52
173786;19456;TRY;583226.89
489463;19456;USD;1035179.85
302412;19456;EUR;314443.8
212154;19456;EUR;993957.32
506305;19456;TRY;59362.06
145063;19456;USD;114341.22
419064;19456;CNY;98613.37
507792;19456;CNY;636860.67
251432;19797;EUR;1766277.67
122867;19797;EUR;359476.32
392250;19797;TRY;52943.91
376820;19797;USD;7420.02
309213;19797;CNY;196927.44
540032;19797;CNY;272452.87
419483;19797;USD;35198.43
145380;19797;USD;548658.7
463995;19797;EUR;241831.49
514435;19797;USD;540608.08
334661;19797;CNY;369463.24
275923;19797;USD;1250666.9
241961;19797;CNY;297368.4
268502;19797;EUR;1107947.49
523878;19797;CNY;1115322.42
398164;19797;EUR;702149.96
175645;19797;USD;279978.56
274949;19797;USD;134376.01
397776;19797;USD;59196.18
195090;19797;CNY;2272.14
202806;19797;USD;68354.38
203569;19797;CNY;315733.86
417701;19797;EUR;498613.98
212327;19892;TRY;1005744.84
128039;19892;EUR;91048.58
257861;19892;CNY;699182.18
389428;19892;USD;182374.76
458000;19892;USD;1146473.66
417111;19892;TRY;324763.0
512085;19892;CNY;125490.19
129767;19892;TRY;204223.23
444568;19892;CNY;1303754.57
121296;19892;USD;573540.37
545726;19892;EUR;691325.66
357083;19892;USD;112107.03
289653;19892;TRY;777395.14
366486;19892;TRY;114500.22
146398;19892;USD;395774.03
496724;19892;USD;1275424.26
398189;19892;USD;69947.39
295642;19892;CNY;1010261.67
249247;19892;TRY;135983.89
305829;19892;CNY;1933050.34
189197;19892;EUR;227755.34
212706;19892;USD;172705.7
477527;19892;CNY;200756.52
401561;19892;EUR;704329.21
386512;19985;EUR;112645.79
132453;19985;CNY;585406.75
342196;19985;TRY;703084.14
373192;19985;TRY;788137.69
271693;19985;TRY;282298.14
494415;19985;EUR;825614.51
419178;19985;EUR;423523.1
154402;19985;CNY;62768.97
192394;19985;CNY;80929.68
284880;19985;USD;388361.95
463618;19985;TRY;563058.65
494507;19985;CNY;27993.48
349728;19985;USD;92967.84
174119;19985;EUR;732556.45
321343;19985;CNY;850582.09
546113;19985;CNY;625046.16
386926;19985;TRY;1354816.37
187607;19985;TRY;1239620.85
409221;19985;EUR;242832.53
547706;19985;EUR;1581862.59
472395;19985;EUR;1068078.71
172948;19985;EUR;749111.06
319267;19985;CNY;1395796.38
222918;19985;CNY;4076.61
392466;20243;EUR;235109.83
235788;20243;EUR;425853.69
440262;20243;CNY;639026.25
169852;20243;TRY;89130.99
376018;20243;CNY;823908.1
144379;20243;CNY;826078.14
386723;20243;TRY;1469986.59
183062;20243;TRY;300020.7
548319;20243;USD;86917.37
144411;20243;USD;47353.04
244591;20243;EUR;389672.42
402995;20243;TRY;351365.69
139052;20243;TRY;69949.33
441926;20243;CNY;1256400.46
501270;20243;TRY;452529.18
209758;20243;TRY;502866.59
482028;20243;USD;569052.34
384375;20243;USD;6624.35
149448;20243;EUR;1197230.7
389107;20243;CNY;407285.37
190359;20243;TRY;1433300.21
492319;20243;USD;527440.92
120354;20243;USD;61008.25
498636;20243;USD;117970.92
287183;20243;USD;422437.79
335429;20243;TRY;301482.14
502716;20243;CNY;309786.3
515893;20243;CNY;195634.38
460766;20243;TRY;209430.12
158057;20249;EUR;494651.12
354224;20249;TRY;4893.32
337287;20249;CNY;1222155.85
423067;20249;TRY;653067.21
140547;20249;USD;189391.83
429744;20249;EUR;514162.39
181983;20249;CNY;1265251.41
178121;20249;TRY;854874.69
274411;20249;USD;587920.37
417680;20249;TRY;879015.58
355367;20249;CNY;132333.15
192767;20249;EUR;449773.81
139790;20249;USD;1287.86
499670;20249;USD;45797.23
407885;20249;EUR;753401.44
202635;20249;CNY;612399.76
355162;20249;CNY;342116.43
355355;20249;TRY;1020287.31
319877;20249;USD;898221.81
176682;20249;TRY;323173.61
291593;20249;CNY;1589125.4
401046;20249;USD;254741.8
435012;20249;TRY;5938.58
440501;20362;CNY;134615.81
452606;20362;CNY;474989.62
521530;20362;TRY;2277.49
405985;20362;USD;794687.32
183628;20362;CNY;706653.71
284496;20362;CNY;1179558.82
330020;20362;EUR;167139.46
359310;20362;USD;585977.59
456162;20362;CNY;911336.01
368563;20362;EUR;63397.82
300245;20362;USD;455326.15
291948;20362;TRY;164145.91
472600;20362;CNY;18699.36
473580;20362;TRY;687852.13
520767;20362;USD;861050.82
517537;20362;CNY;938637.46
245242;20362;EUR;1187907.14
546633;20362;EUR;407371.62
458984;20362;CNY;388820.48
450464;20362;TRY;1235075.43
376378;20362;TRY;1169634.8
351932;20362;USD;586190.9
140521;20446;TRY;339647.63
376617;20446;EUR;19030.66
357748;20446;CNY;540896.76
522186;20446;EUR;11913.39
365899;20446;TRY;547818.62
537770;20446;CNY;315973.2
260815;20446;CNY;271394.48
171699;20446;USD;457659.46
369366;20446;TRY;812635.91
501200;20446;TRY;275186.86
159531;20446;USD;261703.5
439228;20446;USD;185681.89
189471;20446;EUR;264599.0
389997;20446;USD;809101.8
134111;20446;TRY;281019.89
204373;20446;TRY;1476949.89
511809;20446;CNY;837430.82
385063;20446;USD;601377.86
466512;20446;EUR;1281173.43
260232;20446;CNY;500482.11
165353;20446;CNY;1440816.38
522347;20446;EUR;798560.08
341907;20446;TRY;193844.92
224390;20446;USD;938652.74
174107;20676;TRY;299722.66
190192;20676;TRY;53782.02
515185;20676;EUR;535144.87
258097;20676;CNY;18480.32
331209;20676;EUR;572489.43
160793;20676;CNY;486738.87
236259;20676;USD;976820.63
545877;20676;EUR;1013245.19
421490;20676;TRY;93803.79
207664;20676;CNY;332148.13
524451;20676;EUR;275376.67
450766;20676;USD;162581.74
340109;20676;USD;16390.65
125024;20676;CNY;348405.5
379943;20676;USD;155898.54
416915;20676;CNY;83724.68
414466;20676;EUR;1735819.29
311373;20676;USD;603129.15
533884;20676;EUR;683148.78
304842;21419;CNY;493990.44
531235;21419;CNY;17702.18
470112;21419;USD;1368641.39
454590;21419;TRY;304289.32
210581;21419;TRY;668487.42
304077;21419;CNY;1271437.51
214391;21419;USD;1097927.36
458683;21419;EUR;145615.59
411425;21419;CNY;1425788.17
177337;21419;CNY;904858.34
138244;21419;TRY;735202.97
286030;21419;CNY;1417892.02
418883;21419;CNY;593436.39
166835;21419;TRY;32346.26
314098;21419;USD;299373.73
227223;21419;EUR;527628.05
245393;21419;CNY;987456.24
194538;21419;CNY;190804.2
286220;21419;USD;39483.65
141970;21419;TRY;169150.91
236392;21419;TRY;713113.02
146972;21419;USD;5707.06
381334;21419;TRY;85065.62
401622;21419;TRY;229934.09
540005;21419;TRY;120911.55
126482;21419;TRY;716969.91
196571;21419;EUR;473817.93
281001;21419;USD;458755.67
289454;21461;CNY;148271.19
235971;21461;USD;842121.78
270407;21461;EUR;33292.31
185625;21461;USD;727773.45
354932;21461;CNY;746926.49
210470;21461;USD;445392.95
404235;21461;EUR;62653.32
534968;21461;CNY;645340.66
277424;21461;USD;523519.66
414365;21461;TRY;841558.0
287108;21461;CNY;56398.91
318843;21461;EUR;317253.42
320810;21461;TRY;168270.31
352752;21461;EUR;712652.77
376427;21461;TRY;154559.53
456981;21461;USD;469258.66
441756;21461;EUR;272726.74
301329;21461;TRY;29220.56
167341;21461;USD;60427.39
213225;21535;USD;85165.35
181544;21535;USD;831326.45
224572;21535;USD;918066.32
471285;21535;USD;131507.07
160456;21535;EUR;333909.35
473107;21535;CNY;77938.66
415491;21535;CNY;173946.06
152929;21535;EUR;79027.26
263891;21535;USD;461993.58
304305;21535;TRY;101419.36
229934;21535;USD;10413.17
209121;21535;USD;157691.23
546328;21535;USD;1248377.39
508468;21535;USD;677886.98
322671;21535;USD;84862.63
437462;21535;USD;754992.64
258659;21535;USD;885548.7
314184;21535;CNY;1116041.74
525900;21535;CNY;225377.99
282673;21535;TRY;71180.76
421828;21535;USD;96516.74
442166;21535;EUR;501694.23
179211;21535;TRY;496381.89
341840;21535;TRY;342327.89
321103;21535;USD;965859.5
492006;21535;CNY;557784.0
533201;21535;USD;908481.87
316946;21535;CNY;978907.48
168223;21535;CNY;14166.87
270800;21559;USD;1201218.87
466409;21559;TRY;1028690.38
442305;21559;EUR;81206.55
136638;21559;TRY;83495.05
285849;21559;TRY;31344.69
504272;21559;TRY;205961.69
416564;21559;CNY;417452.84
450696;21559;TRY;898388.53
348271;21559;EUR;1687256.21
227698;21559;CNY;790861.01
233030;21559;TRY;20175.83
317373;21559;CNY;448041.06
307447;21559;TRY;584160.5
315042;21559;CNY;133307.79
478837;21559;USD;134787.59
375255;21559;CNY;66433.65
544576;21559;CNY;21398.7
359659;21559;EUR;128366.32
214028;21559;USD;1132422.03
212009;21559;CNY;1387988.56
486307;21559;TRY;964501.98
197926;21559;EUR;191881.87
274428;21559;EUR;853870.21
198606;21559;TRY;83834.72
166159;21559;CNY;252415.57
526042;21570;CNY;1252860.34
541350;21570;TRY;50903.82
482958;21570;TRY;50946.3
456731;21570;EUR;446290.22
190588;21570;EUR;1410528.59
518394;21570;CNY;604766.3
151973;21570;TRY;81863.77
435632;21570;TRY;1895832.46
135457;21570;CNY;199993.51
170757;21570;EUR;514866.05
151224;21570;TRY;107512.38
230747;21570;EUR;649673.71
406446;21570;CNY;652829.83
480817;21570;TRY;337109.7
253754;21570;CNY;63056.8
143744;21570;EUR;53884.16
407061;21570;USD;927526.46
149169;21570;TRY;250859.93
549373;21570;CNY;791267.07
228891;21570;CNY;233615.85
376178;21570;EUR;634263.3
200815;21570;USD;96738.14
458756;21570;EUR;156217.4
121435;21570;EUR;126640.1
160229;21570;EUR;739659.06
319576;21686;USD;800827.19
470760;21686;EUR;647205.62
427241;21686;USD;181439.97
530574;21686;CNY;74781.52
452203;21686;EUR;39022.29
188501;21686;CNY;422011.58
487950;21686;TRY;557615.59
199898;21686;USD;1689545.26
128722;21686;EUR;294002.35
407125;21686;CNY;8638.64
199235;21686;TRY;471480.38
446758;21686;USD;1081021.0
470249;21686;CNY;34922.17
409220;21686;EUR;420773.26
140659;21686;USD;391799.68
328139;21686;CNY;59099.66
276884;21686;TRY;528549.31
505705;21686;CNY;1434771.65
121151;21686;EUR;5574.35
193311;21686;TRY;912541.41
372952;21686;TRY;625045.71
504021;21686;CNY;572503.43
424491;21686;EUR;1575550.17
303374;21686;USD;926817.14
471406;21696;CNY;233219.53
284286;21696;CNY;342863.97
409448;21696;EUR;567618.29
148142;21696;CNY;315976.57
517897;21696;TRY;734423.48
226794;21696;CNY;220072.44
370159;21696;EUR;716377.29
481554;21696;USD;631615.23
408283;21696;TRY;1153234.52
507876;21696;TRY;916538.66
286213;21696;CNY;710002.94
121580;21696;USD;1025921.47
431972;21696;TRY;289990.18
507207;21696;USD;14094.59
323623;21696;USD;426596.41
123466;21696;TRY;1155787.98
280174;21696;EUR;208347.51
317760;21696;TRY;160744.53
351758;21696;EUR;1336812.05
276343;21696;USD;1232521.49
349511;21746;EUR;986829.46
401886;21746;EUR;712810.15
123843;21746;CNY;338253.59
405032;21746;TRY;578974.62
179781;21746;TRY;578886.78
536168;21746;TRY;517928.13
521329;21746;TRY;2535.15
438543;21746;TRY;780600.28
535580;21746;TRY;520331.95
455436;21746;USD;1130443.13
240316;21746;CNY;761345.38
525869;21746;USD;245800.29
224951;21746;EUR;656737.8
380124;21746;CNY;701350.17
532132;21746;TRY;203394.77
443140;21746;CNY;744483.14
434859;21746;CNY;207804.52
502357;21746;EUR;151290.3
537319;21746;TRY;1509716.63
127384;21891;TRY;883349.74
448842;21891;EUR;56473.23
345209;21891;EUR;1659302.22
202577;21891;CNY;188669.48
251276;21891;CNY;44422.19
340093;21891;TRY;2570.67
259981;21891;CNY;412148.28
363144;21891;CNY;857846.42
516601;21891;TRY;20305.6
419192;21891;EUR;392369.73
430650;21891;USD;51208.0
544047;21891;CNY;16945.3
233065;21891;USD;153738.89
443923;21891;CNY;1022221.32
219570;21891;EUR;647551.86
159855;21891;EUR;420069.75
225304;21891;TRY;166090.36
158159;21891;TRY;90065.29
149766;21891;CNY;1286140.89
246419;21891;TRY;200102.27
502355;21891;TRY;59122.99
308940;21891;USD;503079.36
431325;21891;USD;1240300.49
533703;21891;EUR;129690.21
301073;21891;EUR;95311.13
276907;21891;CNY;119179.12
189474;21891;TRY;426655.55
333336;21891;USD;1101785.06
390205;21891;USD;52244.53
161963;21891;USD;703436.39
291049;21891;EUR;27503.51
219606;21891;USD;1474661.12
256466;21891;EUR;482015.26
145243;21891;TRY;151226.6
476912;21891;USD;355049.66
377750;22224;USD;1849241.54
450457;22224;USD;1943819.19
465329;22224;CNY;983845.96
380232;22224;CNY;539109.44
383305;22224;TRY;508559.99
195109;22224;TRY;491726.08
391521;22224;USD;937058.6
427167;22224;TRY;876418.11
478970;22224;CNY;1341039.56
492015;22224;EUR;153209.56
183305;22224;CNY;604523.85
215032;22224;TRY;286662.37
187221;22224;USD;415323.14
500026;22224;USD;257656.06
493622;22224;EUR;604900.86
360996;22224;TRY;450163.34
332353;22224;CNY;852778.91
524103;22224;EUR;255518.76
501269;22224;TRY;120403.37
287197;22224;USD;322745.98
243207;22224;USD;197332.62
489126;22224;USD;33102.76
378538;22224;CNY;224211.23
347365;22224;USD;560313.98
251073;22224;TRY;3913.85
519231;22224;TRY;1955217.56
531058;22224;USD;348347.7
487295;22224;TRY;490577.75
329846;22224;CNY;342421.34
288613;22224;CNY;187903.39
344188;22410;TRY;138672.61
142620;22410;EUR;660027.37
361835;22410;USD;943744.81
501607;22410;CNY;1029691.87
386734;22410;CNY;251.48
420895;22410;CNY;848057.73
523033;22410;EUR;83854.44
455266;22410;CNY;796026.38
444626;22410;USD;73869.47
140333;22410;USD;324097.17
295498;22410;TRY;320407.78
339277;22410;TRY;101209.78
147821;22410;CNY;51675.14
505536;22410;TRY;708515.5
165200;22410;USD;102159.78
334699;22410;EUR;141806.48
237432;22410;EUR;48994.74
160862;22417;EUR;167333.23
518865;22417;USD;687820.69
484993;22417;EUR;5434.52
457112;22417;TRY;8445.96
488926;22417;TRY;1245259.17
288871;22417;USD;981567.81
378171;22417;EUR;834737.56
289906;22417;USD;722954.08
289151;22417;USD;84289.43
473382;22417;EUR;268698.74
516455;22417;EUR;660879.55
401678;22417;TRY;476915.8
439317;22417;USD;110957.76
136249;22417;CNY;1719185.52
139903;22417;TRY;210356.37
231071;22417;EUR;156113.38
516964;22417;EUR;180127.58
394456;22417;TRY;824559.7
420667;22417;EUR;25855.19
444066;22417;CNY;342989.91
437855;22417;EUR;118879.84
348189;22417;USD;239393.11
538111;22417;CNY;16658.6
202578;22417;CNY;42065.91
473497;22417;EUR;635594.68
408421;22417;CNY;575522.42
357375;22417;CNY;1354512.52
432952;22417;USD;470616.1
511514;22417;USD;858188.27
476906;22417;TRY;820283.11
418991;22431;USD;626939.66
345930;22431;CNY;1265769.52
312802;22431;USD;580073.65
476355;22431;EUR;111850.97
327986;22431;EUR;919022.85
452287;22431;CNY;497998.13
405255;22431;USD;332856.44
188192;22431;CNY;208960.17
245483;22431;USD;471068.92
376286;22431;TRY;188752.92
215401;22431;TRY;332047.28
226607;22431;EUR;1580156.35
502117;22431;EUR;51869.07
353366;22431;TRY;1168281.3
270599;22431;EUR;19341.98
425961;22431;CNY;987266.79
474541;22431;TRY;156758.85
248311;22431;USD;495530.75
415231;22450;USD;911552.52
454660;22450;TRY;880115.76
460013;22450;USD;740381.41
198455;22450;EUR;162262.89
495803;22450;EUR;1976260.67
541721;22450;TRY;95078.85
315481;22450;TRY;71362.19
217946;22450;TRY;272191.9
201958;22450;USD;508857.72
460785;22450;EUR;387294.74
426771;22450;USD;180040.65
189572;22450;EUR;22034.92
472045;22450;USD;86828.52
487274;22450;CNY;1237605.1
277879;22450;CNY;79515.28
414267;22450;USD;431745.55
285623;22450;EUR;628809.82
306019;22450;TRY;802911.89
394928;22450;TRY;481871.76
159250;22450;USD;1736091.81
141901;22450;TRY;575913.64
480269;23165;EUR;82372.25
200026;23165;CNY;89486.76
160088;23165;TRY;30814.92
463196;23165;TRY;93303.86
461379;23165;EUR;47798.48
453274;23165;USD;109703.59
504183;23165;USD;400811.02
283883;23165;EUR;429447.83
288227;23165;USD;41730.85
475673;23165;EUR;937933.38
489571;23165;USD;1062429.24
429120;23165;USD;398848.38
384831;23165;TRY;1643221.46
423201;23165;USD;200565.27
277889;23165;USD;131259.68
317745;23165;EUR;152430.95
484019;23165;TRY;1182422.48
156093;23165;USD;75696.84
304541;23165;EUR;659365.91
432937;23165;USD;1222398.2
286347;23165;USD;635319.93
340778;23165;EUR;1176130.38
337525;23165;USD;645867.62
530984;23165;EUR;167209.27
346427;23165;USD;173903.87
195105;23165;TRY;678116.96
170287;23165;EUR;9817.92
430560;23165;USD;1139999.74
474170;23165;TRY;1199093.17
173790;23413;TRY;315631.29
442792;23413;EUR;1621157.11
490767;23413;EUR;438427.02
266996;23413;USD;707585.06
438409;23413;TRY;220860.19
321674;23413;USD;117139.84
499891;23413;EUR;600093.27
301487;23413;USD;1088654.28
164513;23413;CNY;1301353.63
230724;23413;CNY;478189.6
314551;23413;EUR;1062810.74
497819;23413;CNY;1778556.09
330126;23413;EUR;637490.18
203957;23413;CNY;33940.73
406448;23413;CNY;929256.59
462555;23413;EUR;300080.49
519012;23413;EUR;1092191.94
368378;23413;CNY;157325.93
225988;23413;CNY;40766.87
174487;23413;EUR;522260.2
401364;23413;EUR;126842.69
371830;23434;TRY;934777.9
189176;23434;TRY;876749.37
377765;23434;TRY;63939.24
485364;23434;EUR;109852.24
362022;23434;USD;440654.14
124954;23434;EUR;93672.01
392504;23434;USD;1201141.27
269908;23434;USD;18023.07
203728;23434;USD;151818.01
261253;23434;CNY;125283.42
157811;23434;CNY;419396.86
547008;23434;TRY;884625.38
404845;23434;USD;223945.08
153206;23434;CNY;431960.87
529949;23434;USD;274563.92
364320;23434;CNY;1337258.52
315664;23434;CNY;55317.2
526308;23434;EUR;802203.66
240410;23434;USD;911220.94
280107;23434;USD;429604.81
545458;23434;USD;818876.35
149313;23434;CNY;522983.34
463394;23434;TRY;975182.19
442164;23434;EUR;209439.04
507750;23434;TRY;163804.18
502809;23434;CNY;500621.63
446532;23434;USD;128988.99
499121;23434;TRY;160582.43
167406;23434;CNY;949314.7
338931;23434;EUR;174809.53
377429;23434;TRY;118399.57
219867;23434;USD;695770.09
155218;23434;EUR;326936.62
414478;23434;TRY;103196.18
374731;23758;USD;613507.28
197937;23758;USD;1484328.45
237710;23758;USD;275676.78
309178;23758;CNY;7926.65
512391;23758;TRY;372493.08
316325;23758;USD;754229.59
283026;23758;USD;1120587.9
215968;23758;USD;1016485.62
537337;23758;TRY;11481.35
271521;23758;CNY;1205415.7
190456;23758;EUR;433600.78
377129;23758;USD;1417756.88
146821;23758;TRY;762398.35
369403;23758;CNY;188049.22
373111;23758;CNY;83109.82
507262;23758;TRY;22047.95
300218;23758;EUR;982006.98
525516;23758;CNY;360928.02
304706;23758;TRY;1245753.56
473016;23758;CNY;551242.92
517069;23758;USD;216167.99
489468;23758;CNY;462800.7
206064;24353;TRY;62961.63
282569;24353;EUR;173935.81
176359;24353;CNY;319347.78
