krd_id;cust_id;taksit_tutar;valor
538010;14908;418067.08;2025-02-07
538010;14908;418067.08;2025-08-29
201328;14908;1057684.23;2024-08-19
201328;14908;1057684.23;2025-02-15
383645;14908;707956.6;2024-09-17
383645;14908;707956.6;2025-03-16
383645;14908;707956.6;2025-09-12
529689;14908;1521754.75;2025-07-07
326011;14908;2188137.06;2025-01-11
326011;14908;2188137.06;2025-07-10
293533;14908;134465.07;2025-01-30
293533;14908;134465.07;2025-07-29
293533;14908;134465.07;2026-01-25
269384;14908;321757.04;2025-03-09
269384;14908;321757.04;2025-09-28
228673;14908;1021066.67;2025-10-26
485765;14908;1028675.1;2025-04-30
485765;14908;1028675.1;2025-10-27
330137;14908;1756022.7;2026-01-11
240596;14908;443159.09;2025-07-20
240596;14908;443159.09;2026-01-16
205064;14908;111550.91;2026-01-18
277227;14908;381460.92;2026-01-21
201235;15021;614166.92;2024-12-25
515531;15021;389435.51;2024-09-11
515531;15021;389435.51;2025-04-02
515531;15021;389435.51;2025-10-22
153154;15021;678430.57;2024-08-27
153154;15021;678430.57;2025-02-23
167476;15021;1889137.82;2025-03-21
131919;15021;4914906.16;2025-06-14
167320;15021;3752077.81;2025-08-19
226534;15021;82576.66;2025-07-13
226534;15021;82576.66;2026-02-01
192811;15021;515583.94;2025-07-28
192811;15021;515583.94;2026-01-24
346228;15021;2550344.69;2026-02-19
447727;15021;483961.71;2026-02-20
458627;15415;4813599.79;2024-12-20
427295;15415;1441089.05;2024-07-19
427295;15415;1441089.05;2025-01-15
410094;15415;420771.62;2024-08-14
410094;15415;420771.62;2025-02-10
410094;15415;420771.62;2025-08-09
410094;15415;420771.62;2026-02-05
166818;15415;72753.84;2025-01-13
166818;15415;72753.84;2025-10-24
124869;15415;2504003.05;2025-04-19
337802;15415;355544.9;2025-05-17
316204;15415;720101.48;2025-02-11
316204;15415;720101.48;2025-08-10
316204;15415;720101.48;2026-02-06
309526;15415;410894.85;2025-02-24
309526;15415;410894.85;2025-08-23
309526;15415;410894.85;2026-02-19
396010;15415;477216.54;2025-07-28
396010;15415;477216.54;2026-01-24
298727;15415;1038480.35;2026-01-09
477413;15415;333460.03;2026-02-16
313324;15908;848455.39;2024-06-30
313324;15908;848455.39;2024-12-27
313324;15908;848455.39;2025-06-25
313324;15908;848455.39;2025-12-22
457282;15908;172225.12;2024-07-30
457282;15908;172225.12;2025-02-18
457282;15908;172225.12;2025-09-09
192969;15908;1164624.4;2024-08-05
192969;15908;1164624.4;2025-02-01
192969;15908;1164624.4;2025-07-31
192969;15908;1164624.4;2026-01-27
442337;15908;1735109.77;2024-08-15
442337;15908;1735109.77;2025-02-11
213170;15908;222557.18;2024-09-05
213170;15908;222557.18;2025-03-04
213170;15908;222557.18;2025-08-31
213170;15908;222557.18;2026-02-27
477669;15908;567398.76;2025-05-25
438553;15908;1076244.96;2024-12-19
438553;15908;1076244.96;2025-06-17
438553;15908;1076244.96;2025-12-14
531912;15908;1584586.27;2025-06-20
531239;15908;160802.26;2025-04-21
531239;15908;160802.26;2026-01-30
181793;15908;22641.46;2025-02-28
181793;15908;22641.46;2025-08-27
181793;15908;22641.46;2026-02-23
143969;15908;12869.72;2025-06-23
431443;15908;650024.98;2025-10-23
307220;15908;573644.07;2025-11-08
252477;15908;1151098.6;2025-05-28
252477;15908;1151098.6;2025-11-24
124665;15908;3619446.09;2026-01-20
470298;15908;1770240.78;2025-09-23
208074;15908;496960.06;2026-02-06
368506;16801;621970.26;2024-07-13
368506;16801;621970.26;2025-01-09
368506;16801;621970.26;2025-07-08
368506;16801;621970.26;2026-01-04
494501;16801;148753.24;2025-01-14
494501;16801;148753.24;2025-10-25
463020;16801;131543.0;2025-04-12
139218;16801;2842128.27;2025-04-17
413093;16801;273344.53;2025-02-02
413093;16801;273344.53;2025-11-13
511820;16801;229522.39;2025-05-15
433411;16801;1082156.45;2024-11-24
433411;16801;1082156.45;2025-05-23
433411;16801;1082156.45;2025-11-19
480070;16801;3982361.23;2025-08-04
207022;16801;179188.46;2025-02-28
207022;16801;179188.46;2025-08-27
207022;16801;179188.46;2026-02-23
460182;16801;460408.62;2025-04-10
460182;16801;460408.62;2025-10-07
296980;16801;528689.8;2025-06-04
296980;16801;528689.8;2025-12-24
542282;16801;1248660.07;2025-06-15
542282;16801;1248660.07;2025-12-12
274233;16801;3323760.72;2026-01-31
496262;16801;791662.66;2025-08-13
496262;16801;791662.66;2026-02-09
365055;16801;344755.82;2026-02-14
158210;16801;48049.87;2025-10-20
444157;16801;30626.27;2026-02-02
533815;16801;1146731.24;2025-11-13
123729;16801;891327.38;2025-11-25
479597;17231;3330748.53;2025-01-19
199363;17231;1213747.9;2024-08-05
199363;17231;1213747.9;2025-02-01
199363;17231;1213747.9;2025-07-31
199363;17231;1213747.9;2026-01-27
128515;17231;140797.93;2025-01-05
128515;17231;140797.93;2025-10-16
131429;17231;4650784.16;2025-05-04
304363;17231;3633303.88;2025-06-05
461267;17231;1110653.52;2024-12-31
461267;17231;1110653.52;2025-06-29
461267;17231;1110653.52;2025-12-26
139555;17231;4737798.7;2025-07-31
452000;17231;784824.22;2025-02-11
452000;17231;784824.22;2025-08-10
452000;17231;784824.22;2026-02-06
382693;17231;97407.66;2025-05-17
382693;17231;97407.66;2025-12-06
160822;17231;2154296.06;2026-01-09
460832;17231;311207.02;2025-08-22
460832;17231;311207.02;2026-02-18
535122;17235;777694.4;2024-07-06
535122;17235;777694.4;2025-01-02
535122;17235;777694.4;2025-07-01
535122;17235;777694.4;2025-12-28
497012;17235;1113448.98;2024-09-07
497012;17235;1113448.98;2025-03-06
497012;17235;1113448.98;2025-09-02
497012;17235;1113448.98;2026-03-01
184084;17235;4875688.54;2025-04-17
431332;17235;431395.04;2024-11-13
431332;17235;431395.04;2025-05-12
431332;17235;431395.04;2025-11-08
488977;17235;950930.0;2025-06-24
290984;17235;2501110.72;2025-08-08
454338;17235;29649.11;2025-06-05
473198;17235;1263416.05;2025-08-23
161537;17235;427828.12;2025-03-07
161537;17235;427828.12;2025-09-03
467151;17235;4360678.77;2025-09-19
536598;17235;794058.34;2025-03-27
536598;17235;794058.34;2025-09-23
221720;17235;389382.65;2025-06-25
221720;17235;389382.65;2025-12-22
420900;17235;1070540.9;2025-07-21
420900;17235;1070540.9;2026-01-17
129963;17235;184489.42;2025-09-19
201479;17235;377643.99;2026-01-25
164406;17235;1095816.11;2025-10-31
307079;17235;433181.1;2025-12-10
209397;17382;343091.53;2024-09-23
209397;17382;343091.53;2025-04-14
209397;17382;343091.53;2025-11-03
225238;17382;164740.43;2024-09-14
225238;17382;164740.43;2025-03-13
225238;17382;164740.43;2025-09-09
259973;17382;467731.06;2024-10-20
259973;17382;467731.06;2025-04-18
259973;17382;467731.06;2025-10-15
342305;17382;634057.61;2025-06-22
162977;17382;634905.08;2025-02-07
162977;17382;634905.08;2025-08-06
162977;17382;634905.08;2026-02-02
353561;17382;492933.47;2025-03-10
353561;17382;492933.47;2025-09-29
542681;17382;2085482.95;2025-09-02
388772;17382;573981.49;2025-04-05
388772;17382;573981.49;2025-10-02
433205;17382;256062.24;2025-08-13
306270;17382;2378087.16;2026-01-24
141507;17382;124073.16;2025-08-25
267289;17382;208304.67;2025-11-29
409057;17382;67763.37;2026-01-23
208415;17382;715893.29;2026-03-01
120820;17930;1197325.17;2024-07-07
120820;17930;1197325.17;2025-01-03
120820;17930;1197325.17;2025-07-02
120820;17930;1197325.17;2025-12-29
220193;17930;3691328.14;2025-02-20
213040;17930;195183.3;2024-09-19
213040;17930;195183.3;2025-03-18
135108;17930;60207.08;2025-01-30
135108;17930;60207.08;2025-11-10
438282;17930;1079145.0;2025-01-05
438282;17930;1079145.0;2025-07-04
438282;17930;1079145.0;2025-12-31
267596;17930;113671.82;2025-04-23
267596;17930;113671.82;2026-02-01
359955;17930;158229.15;2025-03-15
359955;17930;158229.15;2025-10-04
191951;17930;3426966.51;2025-10-30
299477;17930;58132.08;2025-06-19
299477;17930;58132.08;2025-12-16
266709;17930;4886996.36;2025-12-21
313672;17930;226802.97;2025-07-13
313672;17930;226802.97;2026-01-09
443233;17930;624922.31;2025-08-08
443233;17930;624922.31;2026-02-04
336397;17930;554670.77;2025-08-31
336397;17930;554670.77;2026-02-27
329049;17930;1178873.6;2025-10-07
175821;17930;573566.7;2025-12-29
357421;17930;144273.1;2026-02-09
460703;18026;386677.28;2024-07-11
460703;18026;386677.28;2025-01-07
460703;18026;386677.28;2025-07-06
460703;18026;386677.28;2026-01-02
140680;18026;2111068.29;2025-01-19
408618;18026;1291192.6;2024-08-31
408618;18026;1291192.6;2025-02-27
433464;18026;4294999.73;2025-04-18
298705;18026;279705.32;2024-11-22
298705;18026;279705.32;2025-05-21
298705;18026;279705.32;2025-11-17
409774;18026;1147788.96;2025-02-08
409774;18026;1147788.96;2025-08-07
409774;18026;1147788.96;2026-02-03
240767;18026;3777929.28;2025-10-23
398134;18026;755236.03;2025-12-05
343407;18026;195092.93;2025-10-01
549963;18026;486385.09;2026-02-21
508861;18080;3306095.63;2024-12-27
208202;18080;2218181.09;2024-08-05
208202;18080;2218181.09;2025-02-01
366696;18080;798025.08;2024-08-31
366696;18080;798025.08;2025-02-27
366696;18080;798025.08;2025-08-26
366696;18080;798025.08;2026-02-22
376679;18080;521789.68;2024-10-14
376679;18080;521789.68;2025-05-05
376679;18080;521789.68;2025-11-24
455015;18080;272457.89;2024-10-02
455015;18080;272457.89;2025-03-31
455015;18080;272457.89;2025-09-27
161428;18080;4183262.78;2025-04-04
332126;18080;194957.21;2024-10-11
332126;18080;194957.21;2025-04-09
450060;18080;587544.89;2025-03-06
450060;18080;587544.89;2025-09-02
450060;18080;587544.89;2026-03-01
284930;18080;73104.89;2025-03-13
284930;18080;73104.89;2025-09-09
460797;18080;1161541.36;2025-03-28
460797;18080;1161541.36;2025-09-24
164212;18080;208357.36;2025-04-01
164212;18080;208357.36;2025-09-28
389864;18080;1647169.58;2025-04-05
389864;18080;1647169.58;2025-10-02
269192;18080;1864595.95;2025-04-13
269192;18080;1864595.95;2025-10-10
179745;18080;1410399.58;2025-04-30
179745;18080;1410399.58;2025-10-27
337301;18080;892207.77;2025-11-22
468830;18080;2870399.39;2025-12-16
471448;18080;793304.69;2025-06-21
471448;18080;793304.69;2025-12-18
464318;18080;2210702.83;2026-01-01
417198;18080;4388478.7;2026-01-08
153203;18080;290400.1;2025-08-31
191035;18080;114703.63;2025-11-29
514469;18080;484084.91;2026-01-09
266683;18134;1423849.04;2024-07-28
266683;18134;1423849.04;2025-01-24
147151;18134;1773308.7;2025-02-16
248215;18134;1639361.72;2024-08-25
248215;18134;1639361.72;2025-02-21
205197;18134;1032414.77;2025-04-18
304674;18134;225179.94;2024-11-15
304674;18134;225179.94;2025-06-06
304674;18134;225179.94;2025-12-26
367257;18134;2875424.08;2025-05-18
489904;18134;3334810.4;2025-07-20
365948;18134;4650814.95;2025-09-23
500626;18134;2099491.12;2025-12-26
454353;18134;675973.66;2026-01-13
431387;18134;1814493.23;2026-02-27
383280;18134;431171.41;2026-01-17
539169;18240;555381.98;2024-07-07
539169;18240;555381.98;2025-01-26
539169;18240;555381.98;2025-08-17
297438;18240;944030.46;2024-12-17
246076;18240;182776.96;2025-01-03
246076;18240;182776.96;2025-10-14
455712;18240;2218592.35;2024-09-24
455712;18240;2218592.35;2025-03-23
359036;18240;365586.26;2025-01-21
359036;18240;365586.26;2025-11-01
148609;18240;21340.56;2024-11-09
148609;18240;21340.56;2025-05-31
148609;18240;21340.56;2025-12-20
405071;18240;919784.41;2025-05-25
475628;18240;210138.66;2024-12-20
475628;18240;210138.66;2025-07-11
475628;18240;210138.66;2026-01-30
162584;18240;1102573.65;2024-12-12
162584;18240;1102573.65;2025-06-10
381493;18240;1086218.89;2025-08-13
295658;18240;373541.95;2025-05-08
295658;18240;373541.95;2025-11-27
362249;18240;349783.49;2025-05-11
362249;18240;349783.49;2025-11-30
498944;18240;430907.96;2025-05-02
498944;18240;430907.96;2025-10-29
387361;18240;1610502.09;2025-12-25
282650;18240;3725122.48;2025-12-26
371175;18240;1195538.41;2026-01-25
210282;18240;46092.75;2025-09-06
159314;18240;3063399.09;2026-02-12
487787;18240;303538.57;2025-10-20
412733;18310;115509.07;2024-10-17
412733;18310;115509.07;2025-07-28
486188;18310;1688442.27;2025-02-18
491913;18310;228301.71;2024-10-20
491913;18310;228301.71;2025-05-11
491913;18310;228301.71;2025-11-30
505462;18310;551983.16;2024-10-02
505462;18310;551983.16;2025-03-31
505462;18310;551983.16;2025-09-27
344661;18310;1452221.69;2025-07-05
295645;18310;3883820.28;2025-10-19
174583;18310;1878389.51;2025-12-06
242758;18528;1015308.18;2024-06-23
242758;18528;1015308.18;2024-12-20
242758;18528;1015308.18;2025-06-18
242758;18528;1015308.18;2025-12-15
424399;18528;1175168.25;2024-06-28
424399;18528;1175168.25;2024-12-25
424399;18528;1175168.25;2025-06-23
424399;18528;1175168.25;2025-12-20
430497;18528;1447893.42;2024-12-26
283626;18528;681829.46;2024-08-12
283626;18528;681829.46;2025-02-08
283626;18528;681829.46;2025-08-07
283626;18528;681829.46;2026-02-03
479056;18528;475638.48;2024-09-09
479056;18528;475638.48;2025-03-31
479056;18528;475638.48;2025-10-20
476206;18528;1372632.69;2025-03-07
475860;18528;1087935.92;2024-09-09
475860;18528;1087935.92;2025-03-08
475860;18528;1087935.92;2025-09-04
514465;18528;3397325.29;2025-04-08
320968;18528;2306239.33;2025-05-14
192999;18528;779981.53;2025-01-16
192999;18528;779981.53;2025-07-15
192999;18528;779981.53;2026-01-11
533197;18528;4080631.29;2025-07-27
434701;18528;272157.46;2025-06-13
434701;18528;272157.46;2026-01-02
194266;18528;729486.76;2025-05-27
194266;18528;729486.76;2025-11-23
256726;18528;82341.62;2025-10-10
382732;18528;1070640.18;2025-07-18
382732;18528;1070640.18;2026-01-14
471976;18528;63964.66;2025-12-05
508318;18573;1116948.59;2024-07-05
508318;18573;1116948.59;2025-01-01
508318;18573;1116948.59;2025-06-30
508318;18573;1116948.59;2025-12-27
219627;18573;2804723.59;2025-02-02
393208;18573;1040603.86;2024-08-26
393208;18573;1040603.86;2025-02-22
393208;18573;1040603.86;2025-08-21
393208;18573;1040603.86;2026-02-17
369646;18573;119939.12;2024-12-13
369646;18573;119939.12;2025-09-23
276678;18573;1768193.02;2025-04-07
334580;18573;108540.55;2024-10-21
334580;18573;108540.55;2025-04-19
334580;18573;108540.55;2025-10-16
260751;18573;1816633.48;2025-05-14
493681;18573;352428.75;2025-03-06
493681;18573;352428.75;2025-12-15
537164;18573;4335388.04;2025-07-30
522355;18573;343348.46;2025-03-05
522355;18573;343348.46;2025-09-01
522355;18573;343348.46;2026-02-28
296454;18573;328966.19;2025-06-19
481987;18573;237178.99;2025-04-05
481987;18573;237178.99;2025-10-25
303560;18573;2304235.81;2025-09-29
381777;18573;2534183.08;2025-10-17
548127;18573;1117249.21;2025-04-28
548127;18573;1117249.21;2025-10-25
411817;18573;1192664.67;2025-05-28
411817;18573;1192664.67;2025-11-24
505870;18573;2378363.68;2025-12-15
283865;18573;367058.1;2025-10-30
364449;18573;156723.78;2025-08-26
511093;18573;329371.42;2025-11-26
458703;18573;27350.26;2025-10-13
426273;18573;694130.64;2025-10-13
212905;18573;857142.34;2025-12-22
376994;18592;2545709.47;2024-12-20
532020;18592;368757.02;2024-08-24
532020;18592;368757.02;2025-03-15
532020;18592;368757.02;2025-10-04
326848;18592;603022.9;2024-08-17
326848;18592;603022.9;2025-02-13
326848;18592;603022.9;2025-08-12
326848;18592;603022.9;2026-02-08
372806;18592;1501687.31;2025-02-17
259047;18592;316822.62;2024-10-28
259047;18592;316822.62;2025-04-26
259047;18592;316822.62;2025-10-23
364684;18592;7002.1;2024-11-27
364684;18592;7002.1;2025-05-26
364684;18592;7002.1;2025-11-22
322892;18592;578015.88;2025-06-30
206044;18592;3051939.96;2025-07-23
350548;18592;153456.49;2025-03-05
350548;18592;153456.49;2025-09-24
394061;18592;824419.21;2025-02-16
394061;18592;824419.21;2025-08-15
394061;18592;824419.21;2026-02-11
211820;18592;2095172.27;2025-09-19
280155;18592;569553.57;2025-10-09
196673;18592;308825.42;2025-05-20
196673;18592;308825.42;2025-12-09
447322;18592;1055361.05;2025-05-11
447322;18592;1055361.05;2025-11-07
158027;18592;1054161.64;2025-10-04
523153;18592;1390655.59;2025-10-25
272993;18632;113306.64;2024-09-24
272993;18632;113306.64;2025-07-05
419914;18632;4418822.01;2025-03-03
264169;18632;2650142.11;2025-04-14
237568;18632;915364.9;2024-11-07
237568;18632;915364.9;2025-05-06
237568;18632;915364.9;2025-11-02
293914;18632;601727.55;2024-11-07
293914;18632;601727.55;2025-05-06
293914;18632;601727.55;2025-11-02
165201;18632;4164197.43;2025-06-26
441760;18632;1166138.71;2025-02-10
441760;18632;1166138.71;2025-08-09
441760;18632;1166138.71;2026-02-05
265397;18632;1057002.74;2025-09-03
392279;18632;28512.71;2025-09-06
168733;18632;446226.72;2025-07-17
265932;18632;3283887.68;2025-11-19
262660;18632;458401.02;2025-07-07
262660;18632;458401.02;2026-01-03
404744;18632;1321636.22;2026-02-01
526967;18632;4049167.18;2026-02-27
524237;18632;503949.0;2025-10-17
156599;18632;529876.6;2026-02-19
215463;18632;1542880.2;2026-01-25
427007;18646;2934743.54;2024-12-09
388617;18646;186335.13;2024-10-29
388617;18646;186335.13;2025-08-09
461588;18646;92012.38;2024-09-19
461588;18646;92012.38;2025-04-10
461588;18646;92012.38;2025-10-30
143088;18646;401464.13;2024-12-17
143088;18646;401464.13;2025-09-27
134778;18646;3705500.28;2025-04-02
461330;18646;374467.07;2025-05-16
503963;18646;121619.74;2024-11-20
503963;18646;121619.74;2025-05-19
506259;18646;4690208.04;2025-05-21
189297;18646;3646048.92;2025-06-12
191895;18646;228351.91;2025-06-20
137517;18646;72352.85;2025-02-10
137517;18646;72352.85;2025-09-01
256997;18646;385179.06;2025-01-21
256997;18646;385179.06;2025-07-20
256997;18646;385179.06;2026-01-16
129762;18646;380618.13;2025-02-17
129762;18646;380618.13;2025-08-16
129762;18646;380618.13;2026-02-12
308474;18646;166477.82;2025-07-22
210807;18646;4981614.52;2025-11-12
259214;18646;389832.54;2025-09-26
305018;18646;4881702.07;2026-01-07
447406;18646;80936.36;2025-08-22
439292;18828;2592547.65;2024-12-19
430973;18828;641212.14;2024-08-27
430973;18828;641212.14;2025-02-23
430973;18828;641212.14;2025-08-22
430973;18828;641212.14;2026-02-18
370603;18828;950770.35;2024-11-21
370603;18828;950770.35;2025-05-20
370603;18828;950770.35;2025-11-16
173641;18828;4352868.35;2025-06-10
368980;18828;979511.63;2024-12-15
368980;18828;979511.63;2025-06-13
368980;18828;979511.63;2025-12-10
248517;18828;17239.59;2025-02-01
248517;18828;17239.59;2025-07-31
248517;18828;17239.59;2026-01-27
448847;18828;1024096.58;2025-03-15
448847;18828;1024096.58;2025-09-11
375433;18828;3179911.95;2025-10-22
196795;18828;2318819.42;2025-11-03
541888;18828;729093.67;2025-06-13
541888;18828;729093.67;2025-12-10
443001;18828;118311.2;2025-06-27
443001;18828;118311.2;2025-12-24
285886;18828;382315.1;2025-07-30
285886;18828;382315.1;2026-02-18
533411;18828;248684.56;2025-12-21
456522;18925;1378244.1;2024-12-30
179775;18925;2437589.47;2024-08-07
179775;18925;2437589.47;2025-02-03
542859;18925;4969572.3;2025-03-04
245114;18925;3116512.11;2025-03-26
179877;18925;810485.55;2025-03-28
178829;18925;116286.99;2024-11-16
178829;18925;116286.99;2025-06-07
178829;18925;116286.99;2025-12-27
466902;18925;3786689.78;2025-06-09
175670;18925;175368.62;2024-12-22
175670;18925;175368.62;2025-06-20
175670;18925;175368.62;2025-12-17
202275;18925;308623.42;2025-02-25
202275;18925;308623.42;2025-08-24
202275;18925;308623.42;2026-02-20
530510;18925;239604.35;2025-04-06
530510;18925;239604.35;2025-10-26
388589;18925;4663656.57;2025-12-04
417211;18925;435071.51;2025-11-06
421863;18925;108741.27;2025-08-17
313125;18925;4971033.03;2026-01-25
202879;18925;38224.82;2025-12-13
168772;18925;1159031.79;2025-10-08
233111;18925;1142565.79;2025-11-18
266279;18925;187750.2;2026-01-05
170308;19135;1229295.78;2024-08-14
170308;19135;1229295.78;2025-02-10
170308;19135;1229295.78;2025-08-09
170308;19135;1229295.78;2026-02-05
276443;19135;393794.77;2024-09-06
276443;19135;393794.77;2025-03-28
276443;19135;393794.77;2025-10-17
467975;19135;3312467.48;2025-04-13
525565;19135;4050598.18;2025-05-02
515546;19135;1814040.19;2025-05-16
263045;19135;68167.32;2024-12-14
263045;19135;68167.32;2025-06-12
263045;19135;68167.32;2025-12-09
197432;19135;165015.74;2025-04-03
197432;19135;165015.74;2026-01-12
281224;19135;1243927.24;2024-12-21
281224;19135;1243927.24;2025-06-19
532610;19135;898819.14;2025-06-19
339799;19135;62237.71;2025-01-15
339799;19135;62237.71;2025-07-14
328179;19135;894961.24;2025-08-14
411695;19135;509858.12;2025-03-14
411695;19135;509858.12;2025-09-10
189370;19135;1562864.96;2025-11-25
403925;19135;444220.57;2025-07-08
403925;19135;444220.57;2026-01-27
420330;19135;386029.98;2025-06-16
420330;19135;386029.98;2025-12-13
450046;19135;1065983.65;2025-06-24
450046;19135;1065983.65;2025-12-21
279697;19135;695717.1;2025-12-22
146497;19135;394938.91;2026-01-10
437267;19203;4025600.34;2025-01-05
295452;19203;129427.66;2024-07-19
295452;19203;129427.66;2025-01-15
295452;19203;129427.66;2025-07-14
295452;19203;129427.66;2026-01-10
246337;19203;236833.98;2025-04-07
246337;19203;236833.98;2026-01-16
257790;19203;2557079.36;2025-08-16
465845;19203;756955.74;2025-03-06
465845;19203;756955.74;2025-09-02
465845;19203;756955.74;2026-03-01
543283;19203;1554980.28;2025-09-14
242768;19203;4145765.09;2025-11-01
317304;19203;525540.3;2025-07-04
317304;19203;525540.3;2026-01-23
467331;19203;68719.57;2025-07-22
467331;19203;68719.57;2026-02-10
274677;19203;955060.95;2025-07-28
274677;19203;955060.95;2026-01-24
206264;19203;12596.88;2025-09-24
371036;19203;153327.17;2026-02-20
165627;19203;1186605.23;2025-11-27
236582;19210;950282.68;2024-08-07
236582;19210;950282.68;2025-02-03
236582;19210;950282.68;2025-08-02
236582;19210;950282.68;2026-01-29
499682;19210;3280249.71;2025-03-17
319329;19210;4561625.23;2025-07-03
508454;19210;2101796.15;2025-01-22
508454;19210;2101796.15;2025-07-21
486708;19210;252366.44;2025-03-11
486708;19210;252366.44;2025-09-30
355916;19210;27976.76;2025-03-26
355916;19210;27976.76;2025-09-22
253691;19210;450614.84;2025-06-04
253691;19210;450614.84;2025-12-24
144107;19210;4582009.43;2025-11-30
256014;19210;358125.26;2025-09-20
379506;19210;3806223.18;2026-01-14
306511;19210;614446.23;2025-11-15
271764;19210;569138.06;2026-01-28
495735;19280;367609.29;2024-08-10
495735;19280;367609.29;2025-03-01
495735;19280;367609.29;2025-09-20
269724;19280;2248598.27;2024-07-26
269724;19280;2248598.27;2025-01-22
526116;19280;245776.11;2024-09-04
526116;19280;245776.11;2025-03-03
526116;19280;245776.11;2025-08-30
526116;19280;245776.11;2026-02-26
420260;19280;304707.44;2024-10-13
420260;19280;304707.44;2025-04-11
420260;19280;304707.44;2025-10-08
172574;19280;1544558.5;2025-07-02
198838;19280;217883.84;2025-07-06
125845;19280;1555688.31;2025-07-08
524356;19280;3669182.76;2025-07-13
491388;19280;3704365.31;2025-10-08
459393;19280;730452.69;2025-04-21
459393;19280;730452.69;2025-10-18
422874;19280;3149902.53;2025-11-04
147615;19280;1947232.76;2026-01-21
308239;19280;43812.19;2025-10-08
371852;19280;265295.55;2025-12-03
422696;19280;582263.16;2025-12-24
323472;19280;173039.68;2026-01-05
294002;19447;751857.06;2024-06-22
294002;19447;751857.06;2024-12-19
294002;19447;751857.06;2025-06-17
294002;19447;751857.06;2025-12-14
363245;19447;889955.25;2024-07-05
363245;19447;889955.25;2025-01-01
277538;19447;706309.55;2025-01-10
319970;19447;15437.9;2025-01-24
543056;19447;4614392.55;2025-03-03
500600;19447;496414.87;2024-10-09
500600;19447;496414.87;2025-04-07
500600;19447;496414.87;2025-10-04
148452;19447;4710288.81;2025-05-26
542096;19447;2390976.2;2025-07-27
479684;19447;2266059.67;2025-12-02
277994;19447;3228796.07;2026-01-25
253701;19447;480818.95;2025-11-20
128855;19447;128084.45;2025-09-01
344482;19447;2524557.62;2026-02-11
262407;19447;969714.77;2026-01-10
158644;19456;4094565.0;2024-12-31
376713;19456;3312760.48;2025-01-06
136611;19456;606528.87;2024-09-16
136611;19456;606528.87;2025-03-15
136611;19456;606528.87;2025-09-11
426176;19456;3433285.96;2025-04-02
156931;19456;1461102.11;2025-06-28
283948;19456;97987.89;2025-02-28
283948;19456;97987.89;2025-08-27
283948;19456;97987.89;2026-02-23
203065;19456;2267007.52;2025-06-13
203065;19456;2267007.52;2025-12-10
122959;19456;1003623.12;2025-12-12
361694;19456;3149633.2;2025-12-29
490760;19456;1061896.04;2025-07-24
490760;19456;1061896.04;2026-01-20
369151;19456;24208.19;2025-11-05
357764;19456;1143546.4;2025-12-15
173786;19456;447714.49;2025-12-19
489463;19456;888438.3;2026-01-08
302412;19456;466853.3;2026-01-27
251432;19797;522702.05;2024-07-09
251432;19797;522702.05;2025-01-28
251432;19797;522702.05;2025-08-19
122867;19797;364993.83;2024-07-12
122867;19797;364993.83;2025-01-08
122867;19797;364993.83;2025-07-07
122867;19797;364993.83;2026-01-03
392250;19797;146333.71;2025-02-02
376820;19797;931074.62;2025-02-08
309213;19797;892834.36;2025-02-21
540032;19797;1327755.18;2024-08-26
540032;19797;1327755.18;2025-02-22
419483;19797;30508.21;2024-12-25
419483;19797;30508.21;2025-10-05
145380;19797;3483651.45;2025-05-04
463995;19797;1598544.42;2025-06-13
514435;19797;3263208.66;2025-07-19
334661;19797;1117844.99;2025-07-25
275923;19797;519692.73;2025-05-21
275923;19797;519692.73;2026-03-01
241961;19797;4242126.44;2025-09-05
268502;19797;534977.93;2025-04-08
268502;19797;534977.93;2025-10-28
523878;19797;3353885.73;2025-10-24
398164;19797;272820.34;2025-12-14
175645;19797;480733.4;2025-09-30
274949;19797;51037.5;2026-02-28
212327;19892;2680935.6;2025-01-26
128039;19892;57405.61;2024-09-18
128039;19892;57405.61;2025-03-17
128039;19892;57405.61;2025-09-13
257861;19892;1968984.56;2025-04-07
389428;19892;682166.55;2025-05-08
458000;19892;4489351.41;2025-07-07
417111;19892;2202667.77;2025-08-25
512085;19892;558017.78;2025-02-26
512085;19892;558017.78;2025-08-25
512085;19892;558017.78;2026-02-21
129767;19892;499309.98;2025-03-17
129767;19892;499309.98;2025-09-13
444568;19892;362457.04;2025-06-02
444568;19892;362457.04;2025-12-22
121296;19892;970247.46;2025-05-19
121296;19892;970247.46;2025-11-15
545726;19892;214993.82;2025-06-24
545726;19892;214993.82;2026-01-13
357083;19892;774211.49;2026-02-13
366486;19892;1126125.74;2025-11-20
386512;19985;1849657.61;2024-07-01
386512;19985;1849657.61;2024-12-28
132453;19985;607779.95;2024-07-12
132453;19985;607779.95;2025-01-08
132453;19985;607779.95;2025-07-07
132453;19985;607779.95;2026-01-03
342196;19985;237564.54;2024-11-09
342196;19985;237564.54;2025-05-31
342196;19985;237564.54;2025-12-20
373192;19985;960182.98;2024-11-03
373192;19985;960182.98;2025-05-02
373192;19985;960182.98;2025-10-29
271693;19985;4082163.02;2025-06-04
419178;19985;130981.35;2025-04-21
419178;19985;130981.35;2025-11-10
154402;19985;1370218.44;2025-11-15
192394;19985;674242.25;2025-11-19
284880;19985;1154977.55;2025-06-04
284880;19985;1154977.55;2025-12-01
463618;19985;468354.43;2025-09-20
