credit_id;collateral_id;relation_tp
363144;753752;DIRECT
363144;677015;POOL
516601;781161;CROSS
516601;742578;CROSS
419192;765210;DIRECT
419192;778188;CROSS
430650;904954;POOL
430650;856194;DIRECT
544047;632418;POOL
544047;960979;POOL
544047;612013;DIRECT
233065;778188;DIRECT
233065;632418;DIRECT
233065;753752;POOL
443923;632418;POOL
443923;960979;POOL
219570;632418;CROSS
219570;904954;DIRECT
159855;856194;DIRECT
225304;908402;DIRECT
158159;612013;CROSS
158159;904954;POOL
149766;632418;CROSS
149766;856194;CROSS
149766;742578;POOL
246419;908402;DIRECT
502355;895613;CROSS
502355;677015;CROSS
502355;612013;POOL
308940;780562;CROSS
308940;778188;CROSS
431325;765210;POOL
533703;780562;DIRECT
301073;960979;POOL
301073;856194;CROSS
276907;632418;POOL
276907;780562;POOL
276907;612013;DIRECT
189474;895613;POOL
189474;612013;CROSS
189474;904954;POOL
333336;895613;POOL
333336;960979;CROSS
390205;895613;DIRECT
390205;781161;CROSS
390205;856194;POOL
161963;612013;POOL
161963;781161;CROSS
291049;677015;CROSS
219606;904954;DIRECT
219606;612013;DIRECT
256466;856194;DIRECT
256466;778188;POOL
256466;780562;DIRECT
145243;856194;DIRECT
145243;780562;POOL
476912;781161;DIRECT
476912;960979;CROSS
377750;636442;CROSS
377750;914088;POOL
377750;618891;CROSS
450457;926886;DIRECT
450457;618891;CROSS
450457;914088;CROSS
465329;636442;POOL
465329;698975;DIRECT
380232;870412;DIRECT
383305;914088;POOL
195109;926886;CROSS
195109;636442;CROSS
391521;801325;CROSS
391521;977496;DIRECT
427167;803881;CROSS
478970;870412;CROSS
478970;963451;DIRECT
492015;698112;POOL
492015;904991;POOL
183305;698112;POOL
183305;692528;CROSS
183305;914088;POOL
215032;904991;POOL
187221;963419;DIRECT
500026;698112;POOL
493622;698975;DIRECT
360996;963419;CROSS
360996;914088;POOL
360996;692528;DIRECT
332353;618891;POOL
332353;963451;POOL
524103;904991;POOL
524103;963419;DIRECT
501269;698975;POOL
501269;926886;POOL
287197;870412;DIRECT
243207;963419;DIRECT
243207;618891;CROSS
243207;926886;POOL
489126;803881;POOL
378538;636442;DIRECT
378538;870412;CROSS
378538;920385;POOL
347365;952150;CROSS
347365;636442;DIRECT
251073;870412;DIRECT
519231;926886;DIRECT
531058;698112;POOL
487295;618891;CROSS
329846;920385;DIRECT
288613;977496;CROSS
288613;963451;CROSS
344188;923687;CROSS
142620;629243;POOL
142620;702480;POOL
142620;842346;POOL
361835;907015;DIRECT
361835;976931;DIRECT
361835;698024;DIRECT
501607;842346;POOL
501607;963430;POOL
501607;907015;DIRECT
386734;922566;CROSS
420895;628860;DIRECT
523033;733524;POOL
523033;628860;DIRECT
455266;907015;POOL
455266;698024;POOL
455266;801637;DIRECT
444626;753082;CROSS
444626;787491;DIRECT
444626;914152;POOL
140333;914152;CROSS
140333;892052;CROSS
140333;787491;CROSS
295498;930239;POOL
295498;922566;CROSS
295498;963430;DIRECT
339277;664225;POOL
339277;628860;CROSS
147821;922566;DIRECT
147821;733524;DIRECT
505536;753082;POOL
165200;842346;DIRECT
165200;930239;POOL
165200;801637;POOL
334699;922566;CROSS
334699;733524;POOL
334699;801637;CROSS
237432;930239;POOL
237432;842346;CROSS
160862;853771;CROSS
518865;882683;CROSS
518865;791786;DIRECT
484993;742383;POOL
457112;870476;POOL
457112;952806;POOL
457112;758984;DIRECT
488926;987576;DIRECT
488926;853771;DIRECT
488926;857180;DIRECT
288871;993586;CROSS
288871;758984;DIRECT
288871;871574;DIRECT
378171;862580;DIRECT
378171;993586;DIRECT
378171;857180;CROSS
289906;944082;DIRECT
289906;860284;DIRECT
289151;987576;CROSS
473382;791588;CROSS
473382;952806;POOL
473382;871574;POOL
516455;862580;CROSS
516455;853771;DIRECT
401678;853771;DIRECT
401678;857180;POOL
439317;993586;DIRECT
439317;862580;CROSS
439317;680184;POOL
136249;919127;POOL
136249;608753;CROSS
139903;896303;CROSS
139903;680184;DIRECT
139903;608753;CROSS
231071;742383;DIRECT
516964;896303;POOL
394456;791786;CROSS
394456;839100;CROSS
420667;860284;POOL
420667;742383;DIRECT
420667;853771;DIRECT
444066;952806;CROSS
444066;896303;DIRECT
444066;694705;CROSS
437855;860284;CROSS
348189;870476;DIRECT
348189;919127;POOL
538111;791588;DIRECT
538111;839100;POOL
202578;944082;POOL
202578;791786;DIRECT
202578;758984;POOL
473497;987576;CROSS
473497;787274;DIRECT
408421;993586;DIRECT
408421;791786;DIRECT
408421;902127;DIRECT
357375;944082;CROSS
432952;608753;CROSS
511514;862580;CROSS
511514;758984;POOL
476906;882683;POOL
476906;791588;CROSS
476906;993586;DIRECT
418991;628205;CROSS
418991;793584;DIRECT
418991;622267;DIRECT
345930;651529;POOL
345930;778380;CROSS
345930;968966;CROSS
312802;608845;DIRECT
476355;968966;CROSS
476355;608845;POOL
476355;690258;CROSS
327986;899992;DIRECT
452287;968966;DIRECT
452287;899992;DIRECT
452287;818991;CROSS
405255;874732;CROSS
405255;628205;DIRECT
405255;633518;POOL
188192;608845;CROSS
188192;651529;DIRECT
245483;926189;DIRECT
245483;968966;DIRECT
376286;778380;POOL
376286;651529;DIRECT
215401;818991;POOL
226607;622267;POOL
502117;622267;POOL
353366;874732;DIRECT
270599;622267;DIRECT
425961;690258;POOL
474541;968966;DIRECT
248311;793584;POOL
248311;899992;CROSS
415231;684126;DIRECT
454660;896673;CROSS
454660;758084;POOL
454660;911870;CROSS
460013;758084;DIRECT
460013;954728;CROSS
198455;758084;CROSS
198455;911870;CROSS
198455;954728;DIRECT
495803;911870;CROSS
541721;616404;POOL
541721;873168;CROSS
315481;758084;DIRECT
217946;873168;CROSS
201958;616404;POOL
460785;873168;CROSS
426771;637238;POOL
426771;911870;CROSS
189572;896673;DIRECT
472045;684126;POOL
487274;684126;CROSS
487274;911870;DIRECT
487274;758084;CROSS
277879;616404;POOL
277879;637238;CROSS
277879;684126;DIRECT
414267;637238;CROSS
414267;616404;POOL
414267;896673;POOL
285623;954728;POOL
285623;684126;DIRECT
285623;873168;POOL
306019;758084;CROSS
306019;911870;POOL
306019;873168;DIRECT
394928;954728;POOL
394928;896673;DIRECT
159250;896673;DIRECT
159250;954728;DIRECT
159250;616404;CROSS
141901;637238;CROSS
480269;956476;DIRECT
480269;699404;POOL
480269;861948;CROSS
200026;699404;POOL
160088;861948;POOL
463196;772464;CROSS
461379;956476;DIRECT
461379;884151;POOL
453274;615534;POOL
453274;939114;POOL
504183;697537;POOL
504183;992531;CROSS
504183;698349;POOL
283883;956476;DIRECT
283883;908308;CROSS
283883;699404;POOL
288227;956476;POOL
475673;939114;DIRECT
489571;697537;POOL
489571;992531;DIRECT
489571;714708;POOL
429120;908308;POOL
384831;699404;DIRECT
384831;956476;CROSS
423201;615534;POOL
277889;815967;POOL
277889;699404;POOL
317745;884151;DIRECT
317745;908308;POOL
484019;992531;CROSS
156093;772464;POOL
304541;908308;POOL
304541;861948;POOL
304541;992531;DIRECT
432937;908308;POOL
286347;771358;CROSS
286347;939114;POOL
340778;815967;DIRECT
340778;698349;POOL
337525;956476;CROSS
337525;992531;POOL
530984;697537;POOL
530984;861948;POOL
346427;772464;POOL
195105;992531;CROSS
170287;884151;POOL
170287;771358;POOL
430560;697537;CROSS
430560;884151;POOL
430560;771358;CROSS
474170;697537;DIRECT
474170;956476;POOL
474170;884151;POOL
173790;625247;DIRECT
173790;715538;POOL
442792;715538;POOL
442792;884126;POOL
442792;651141;POOL
490767;919426;POOL
490767;606488;DIRECT
266996;665230;DIRECT
438409;762965;CROSS
438409;651141;CROSS
438409;872832;POOL
321674;638660;POOL
321674;871527;DIRECT
321674;758998;DIRECT
499891;764190;CROSS
301487;694922;CROSS
301487;871527;CROSS
164513;655453;DIRECT
164513;884126;POOL
230724;651141;POOL
230724;762965;CROSS
314551;665230;DIRECT
314551;651141;POOL
497819;758998;DIRECT
497819;872832;POOL
497819;606488;DIRECT
330126;723454;DIRECT
330126;638660;DIRECT
330126;651141;CROSS
203957;658506;DIRECT
203957;764190;DIRECT
406448;638660;CROSS
406448;884126;POOL
462555;665230;DIRECT
462555;762965;CROSS
462555;871527;POOL
519012;718125;DIRECT
519012;635142;CROSS
519012;925244;DIRECT
368378;762965;CROSS
368378;625247;DIRECT
368378;715538;DIRECT
225988;651141;CROSS
174487;635142;POOL
174487;665230;DIRECT
174487;606488;POOL
401364;871527;CROSS
401364;625247;DIRECT
371830;675459;DIRECT
189176;787228;CROSS
189176;887226;DIRECT
189176;968817;DIRECT
377765;748788;CROSS
377765;702409;DIRECT
485364;702409;POOL
362022;730246;CROSS
124954;836812;CROSS
392504;804394;DIRECT
392504;777130;POOL
392504;751437;POOL
269908;995635;CROSS
203728;995635;CROSS
261253;702409;DIRECT
261253;793755;POOL
157811;998129;POOL
157811;836812;CROSS
157811;854443;DIRECT
547008;998129;CROSS
404845;751437;CROSS
404845;887226;POOL
153206;854443;POOL
529949;761073;CROSS
529949;693375;DIRECT
364320;750539;CROSS
364320;761073;DIRECT
315664;693375;DIRECT
315664;975551;DIRECT
526308;761073;POOL
526308;787228;CROSS
526308;693375;CROSS
240410;965972;CROSS
240410;854443;CROSS
240410;968817;POOL
280107;854443;CROSS
280107;777130;DIRECT
280107;924106;CROSS
545458;675459;POOL
545458;751437;POOL
545458;975551;CROSS
149313;787228;DIRECT
463394;995635;POOL
463394;836812;DIRECT
463394;804394;DIRECT
442164;730246;CROSS
507750;998129;CROSS
507750;924106;DIRECT
507750;854443;CROSS
502809;975551;POOL
446532;695076;CROSS
446532;951494;DIRECT
499121;750539;POOL
167406;777130;DIRECT
167406;804394;POOL
338931;924106;CROSS
338931;693375;DIRECT
338931;854443;POOL
377429;854443;DIRECT
377429;836812;DIRECT
377429;761073;DIRECT
219867;693375;DIRECT
219867;804394;POOL
155218;975551;POOL
155218;777130;DIRECT
414478;761073;DIRECT
374731;778125;DIRECT
374731;975896;POOL
197937;675154;CROSS
197937;905543;POOL
197937;886885;DIRECT
237710;792947;CROSS
237710;778125;CROSS
237710;815742;POOL
309178;834759;POOL
512391;834759;CROSS
316325;778125;CROSS
283026;778125;DIRECT
215968;660959;CROSS
537337;792947;DIRECT
537337;921937;POOL
537337;778125;CROSS
271521;792947;CROSS
271521;905543;DIRECT
190456;975896;POOL
377129;792947;DIRECT
146821;815742;DIRECT
369403;975896;CROSS
373111;961272;DIRECT
373111;945529;DIRECT
507262;975896;DIRECT
507262;934927;DIRECT
507262;778125;POOL
300218;905543;CROSS
525516;717527;POOL
525516;905543;DIRECT
304706;834759;CROSS
304706;717527;DIRECT
473016;961272;POOL
473016;815742;CROSS
473016;905543;CROSS
517069;834759;DIRECT
517069;886885;DIRECT
517069;675154;POOL
489468;717527;POOL
489468;975896;CROSS
489468;961272;CROSS
206064;909961;DIRECT
206064;935228;DIRECT
206064;930889;POOL
282569;799464;DIRECT
282569;642584;CROSS
282569;774970;POOL
176359;642584;DIRECT
538253;728781;CROSS
538253;809565;CROSS
538253;698455;POOL
542664;774970;POOL
144087;930889;CROSS
144087;774970;DIRECT
414430;642584;DIRECT
414430;935228;CROSS
289274;642584;DIRECT
289274;935228;POOL
525441;636656;POOL
449007;935228;CROSS
449007;909961;POOL
449007;642584;DIRECT
235620;759742;CROSS
235620;694965;CROSS
140734;636656;DIRECT
485580;719895;POOL
485580;774970;POOL
479447;909961;CROSS
479447;759742;POOL
479447;636656;DIRECT
190414;759742;CROSS
190414;809565;POOL
190414;698455;POOL
524317;759742;DIRECT
455983;694965;POOL
232298;636656;POOL
232298;728781;POOL
233557;759742;DIRECT
233557;698455;DIRECT
233557;719895;POOL
467923;935228;DIRECT
467923;759742;CROSS
260450;728781;POOL
260450;799464;CROSS
260450;719895;CROSS
357787;698455;DIRECT
359080;930889;POOL
359080;636656;POOL
359080;809565;DIRECT
162958;809565;CROSS
348962;809565;CROSS
348962;728781;POOL
149677;809565;POOL
228497;799464;CROSS
323117;636656;DIRECT
323117;759742;CROSS
323117;799464;CROSS
333129;774970;CROSS
333129;799464;POOL
341740;924756;POOL
341740;860687;CROSS
289020;747315;POOL
289020;922811;POOL
445159;876111;POOL
445159;813568;POOL
515959;968179;CROSS
427552;922811;POOL
427552;968927;CROSS
427552;718215;POOL
176737;620796;DIRECT
176737;622614;DIRECT
162784;924756;DIRECT
162784;630188;POOL
404421;968179;DIRECT
409979;622614;POOL
409979;912181;DIRECT
409979;896278;CROSS
272922;896278;CROSS
312707;912181;POOL
366723;922811;DIRECT
366723;633157;POOL
123459;813568;POOL
123459;630188;CROSS
123459;876111;CROSS
520220;718215;CROSS
520220;768460;CROSS
351231;630188;CROSS
351231;922811;DIRECT
351231;896278;CROSS
338022;968179;POOL
338022;912181;DIRECT
155543;622614;DIRECT
155543;922811;DIRECT
233911;633157;POOL
233911;968927;CROSS
233911;896278;DIRECT
234404;630188;CROSS
234404;912181;DIRECT
479302;813568;CROSS
479302;968927;DIRECT
479302;630188;DIRECT
294393;768460;POOL
294393;968179;POOL
294393;896278;DIRECT
453416;968179;CROSS
240034;968179;DIRECT
240034;860687;CROSS
240034;896278;POOL
244543;968927;DIRECT
228502;924756;DIRECT
228502;633157;DIRECT
228502;922811;POOL
327093;620796;POOL
513112;630188;CROSS
274720;896278;POOL
467089;896278;POOL
467089;630188;CROSS
288618;860687;DIRECT
288618;968927;POOL
288618;630188;POOL
414483;678468;CROSS
463718;879202;CROSS
463718;779079;POOL
456306;678468;POOL
456306;662969;DIRECT
456306;879202;POOL
125974;642927;POOL
125974;936409;DIRECT
125974;909034;DIRECT
167781;879202;POOL
167781;678468;CROSS
167781;722826;POOL
343976;651620;CROSS
255696;722826;DIRECT
255696;779079;POOL
137338;678468;DIRECT
137338;783727;CROSS
543216;936409;CROSS
497888;662969;CROSS
497888;678468;CROSS
497888;722826;CROSS
525194;950487;CROSS
525194;641174;POOL
502376;909034;CROSS
187730;909034;CROSS
187730;678468;POOL
341986;722826;POOL
211156;936409;CROSS
211156;783727;POOL
211156;971442;CROSS
467021;665185;POOL
467021;662969;CROSS
519722;651620;DIRECT
126105;642927;CROSS
238589;678468;DIRECT
323888;722826;DIRECT
323888;662969;CROSS
323888;641174;DIRECT
192387;936409;DIRECT
263665;909034;POOL
263665;950487;CROSS
391634;879202;POOL
391634;936409;CROSS
391634;783727;CROSS
370452;651620;CROSS
370452;879202;CROSS
481304;665185;DIRECT
481304;950487;POOL
481304;678468;DIRECT
226497;879202;DIRECT
136977;783727;CROSS
136977;950487;CROSS
136977;662969;DIRECT
350633;651620;CROSS
350633;641174;CROSS
364347;779079;CROSS
364347;662969;POOL
420435;665185;POOL
420435;642927;CROSS
359493;642927;DIRECT
359493;641174;DIRECT
359493;909034;POOL
320059;971442;POOL
320059;783727;DIRECT
320059;641174;CROSS
380765;733908;CROSS
380765;855215;DIRECT
256402;629572;CROSS
451964;841639;CROSS
474820;675786;CROSS
484708;916136;DIRECT
345744;707468;DIRECT
345744;855215;POOL
345744;896900;CROSS
279496;652730;POOL
147290;837966;DIRECT
147290;875082;POOL
147290;841639;CROSS
539008;707468;POOL
539008;675786;DIRECT
539008;837966;POOL
432818;837966;POOL
432818;855215;POOL
432818;875082;CROSS
165449;896900;POOL
165449;932605;DIRECT
535270;932605;CROSS
535270;652730;POOL
535270;837966;DIRECT
336002;707468;CROSS
336002;916136;DIRECT
352293;742095;DIRECT
351360;841639;POOL
351360;846813;POOL
303283;846813;DIRECT
303283;837966;DIRECT
382184;896900;DIRECT
382184;742095;DIRECT
231894;896900;POOL
231894;846813;CROSS
231894;998489;CROSS
478697;998489;CROSS
478697;855215;POOL
478697;932605;POOL
477069;841639;CROSS
477069;998489;POOL
430074;675786;DIRECT
430074;875082;CROSS
430074;896900;POOL
386030;916136;CROSS
386030;932605;DIRECT
275000;932605;DIRECT
275000;660486;CROSS
275000;916136;DIRECT
276716;707468;DIRECT
231011;896900;CROSS
546523;742095;CROSS
546523;707468;POOL
307537;855215;POOL
312341;892085;CROSS
312341;628725;DIRECT
312341;613048;CROSS
208743;800293;CROSS
208743;744251;CROSS
208743;886879;POOL
272385;746779;POOL
355196;770813;CROSS
154556;744251;CROSS
154556;613048;CROSS
459409;892085;POOL
182818;690771;CROSS
182818;744251;POOL
264519;628725;DIRECT
343747;744251;CROSS
343747;723489;DIRECT
272802;958662;POOL
250625;675072;DIRECT
250625;800293;CROSS
402390;628725;CROSS
402390;690771;POOL
293168;770813;CROSS
428706;800293;POOL
428706;958662;CROSS
463192;690771;DIRECT
463192;991148;DIRECT
463192;723489;DIRECT
491798;690771;POOL
491798;863184;POOL
273848;958662;POOL
175743;723489;POOL
175743;613048;DIRECT
412598;734368;CROSS
412598;744251;CROSS
475666;734368;CROSS
475666;770813;CROSS
475666;675072;CROSS
246124;829416;POOL
347646;868129;CROSS
347646;600993;DIRECT
294335;920596;POOL
294335;851704;POOL
294335;655963;POOL
421021;725823;POOL
383107;725823;CROSS
383107;655963;CROSS
443675;600993;CROSS
206168;725823;CROSS
206168;800411;CROSS
206168;866495;POOL
294609;920596;CROSS
395930;866495;CROSS
395930;800411;CROSS
395930;836311;CROSS
416223;725823;CROSS
416223;851704;POOL
416223;829416;POOL
223878;851704;CROSS
223878;631948;DIRECT
223878;932213;POOL
273917;612875;DIRECT
273917;655963;POOL
270192;991108;CROSS
270192;655963;DIRECT
270192;836311;DIRECT
158779;992351;DIRECT
158779;807214;CROSS
158779;631948;CROSS
490561;600993;CROSS
139643;655963;POOL
139643;807214;DIRECT
139643;920596;CROSS
462836;807214;DIRECT
462836;655963;DIRECT
462836;600993;DIRECT
457995;836311;POOL
457995;655963;CROSS
456432;655963;POOL
340448;600993;POOL
340448;932213;CROSS
358364;992351;DIRECT
485531;932213;POOL
485531;992351;CROSS
485531;631948;CROSS
325888;866495;DIRECT
492429;600993;POOL
293574;836311;CROSS
293574;868129;POOL
293574;932213;DIRECT
166517;600993;DIRECT
166517;866495;CROSS
379463;669788;CROSS
297122;959870;POOL
297122;817992;DIRECT
416229;689426;DIRECT
416229;934085;DIRECT
416229;856151;POOL
239796;681398;DIRECT
336824;689426;DIRECT
168205;934085;CROSS
168205;865673;DIRECT
168205;665893;POOL
520330;934085;DIRECT
142374;672010;DIRECT
142374;680872;POOL
142374;856151;CROSS
405446;689426;CROSS
405446;672950;DIRECT
405446;865673;CROSS
500417;990542;DIRECT
500417;720238;DIRECT
440316;665893;CROSS
440316;602777;DIRECT
440316;817992;DIRECT
129558;806210;CROSS
489363;856151;POOL
489363;806210;CROSS
489363;669788;CROSS
439713;817992;POOL
439713;959870;POOL
286837;665893;DIRECT
286837;959870;POOL
345682;665824;POOL
345682;865673;POOL
345682;856151;CROSS
199033;990542;DIRECT
529082;672010;DIRECT
529082;865673;CROSS
151591;976398;POOL
151591;665893;CROSS
151591;689426;POOL
371150;959870;POOL
425934;700663;DIRECT
304311;817992;DIRECT
304311;934085;CROSS
304311;669788;DIRECT
384998;669788;CROSS
384998;934085;CROSS
303406;669788;DIRECT
484971;669788;CROSS
332482;990542;POOL
154470;672010;POOL
154470;856151;DIRECT
543866;976398;DIRECT
144000;680872;CROSS
303753;672010;CROSS
224579;806210;DIRECT
224579;602777;CROSS
255164;720238;POOL
409234;680872;POOL
409234;672950;CROSS
361607;959870;CROSS
361607;672010;DIRECT
171231;703636;POOL
473154;672010;POOL
400978;703636;CROSS
400978;626469;DIRECT
274863;700663;CROSS
274863;703636;POOL
274863;669788;DIRECT
524488;672010;DIRECT
524488;665824;DIRECT
516994;865673;POOL
449154;601694;POOL
136295;776979;CROSS
136295;602990;DIRECT
136295;833754;CROSS
467062;859770;DIRECT
467062;641712;CROSS
158979;776979;CROSS
158979;859770;CROSS
392157;685612;POOL
392157;641712;CROSS
317744;833754;POOL
317744;641712;POOL
317744;859770;POOL
372453;602990;CROSS
372453;726351;CROSS
372453;722515;POOL
254913;641712;CROSS
254913;602990;CROSS
254913;722515;DIRECT
223427;833754;CROSS
274981;833754;DIRECT
274981;726351;POOL
274981;602990;POOL
481156;776979;POOL
481156;685612;CROSS
475760;833754;DIRECT
475760;722515;CROSS
350383;726351;POOL
356268;833754;DIRECT
348419;776979;POOL
348419;602990;CROSS
348419;997288;CROSS
493086;914798;CROSS
169021;657502;DIRECT
169021;745755;DIRECT
262518;800752;CROSS
262518;998309;POOL
134063;664175;CROSS
291924;657502;POOL
125071;800752;CROSS
524137;935115;DIRECT
524137;657502;CROSS
365849;727447;POOL
365849;657502;POOL
255608;800752;DIRECT
255608;827131;DIRECT
536102;664175;DIRECT
536102;827131;POOL
536102;672287;POOL
193555;745755;DIRECT
193555;998309;POOL
193555;827131;DIRECT
126326;813297;DIRECT
247567;919482;DIRECT
292147;935115;DIRECT
292147;727447;POOL
384528;727447;DIRECT
384528;657502;DIRECT
384528;824339;POOL
483606;664175;POOL
200445;813297;DIRECT
200445;800752;CROSS
200445;919482;POOL
207210;827131;POOL
394876;998309;POOL
394876;913540;POOL
277388;998309;CROSS
319098;919482;DIRECT
157134;727447;DIRECT
157134;998309;CROSS
157134;745755;POOL
261786;914798;CROSS
539666;745755;CROSS
539666;827131;DIRECT
539666;978903;POOL
340653;802192;DIRECT
340653;616434;POOL
143192;774979;DIRECT
143192;869292;DIRECT
174349;892124;CROSS
174349;838714;DIRECT
488485;774979;CROSS
488485;692123;POOL
488485;616434;POOL
390155;954201;POOL
390155;696897;DIRECT
390155;842851;POOL
298002;838714;DIRECT
288104;692123;CROSS
288104;624319;CROSS
210824;939603;POOL
210824;614270;CROSS
210824;842851;POOL
487981;692123;POOL
415492;692123;CROSS
415492;614270;CROSS
415492;774979;DIRECT
338400;869292;CROSS
463675;869292;CROSS
463675;629854;POOL
522406;696897;POOL
522406;802192;DIRECT
522406;774979;DIRECT
300538;624319;POOL
300538;773432;DIRECT
481910;616434;CROSS
173428;892124;DIRECT
173428;939603;POOL
409461;773432;DIRECT
434318;892124;DIRECT
193635;616434;DIRECT
180765;954201;DIRECT
180765;939603;DIRECT
180765;802192;POOL
331489;616434;POOL
274738;671776;POOL
274738;802192;POOL
487934;802192;DIRECT
200611;692123;CROSS
200611;802192;DIRECT
321405;939603;CROSS
357841;892124;DIRECT
357841;773432;DIRECT
496102;671776;CROSS
496102;720367;DIRECT
496102;614270;CROSS
485458;614270;CROSS
363596;838714;CROSS
363596;842851;CROSS
432863;869292;POOL
519640;774979;POOL
519640;838714;POOL
146548;614270;DIRECT
278888;720367;CROSS
278888;671776;DIRECT
406268;679883;POOL
345398;845597;POOL
345398;933956;POOL
345398;737587;CROSS
226088;737587;CROSS
226088;854708;POOL
375428;621503;POOL
375428;777421;DIRECT
473002;830252;POOL
473002;688870;POOL
461619;679883;CROSS
314868;621503;DIRECT
314868;832066;CROSS
135177;679883;DIRECT
135177;854708;CROSS
415134;933956;POOL
415134;845597;POOL
415134;737587;DIRECT
158902;832066;CROSS
181612;750865;DIRECT
181612;832066;DIRECT
410139;777421;POOL
410139;832066;CROSS
410139;845597;POOL
443473;737587;CROSS
443473;679883;CROSS
163212;854708;CROSS
322670;688870;DIRECT
322670;845597;DIRECT
224573;777421;DIRECT
422053;933956;CROSS
422053;718115;POOL
439110;679883;DIRECT
439110;688870;CROSS
381562;688870;CROSS
182600;737587;DIRECT
182600;679883;CROSS
315279;679883;DIRECT
415651;777421;DIRECT
415651;688870;CROSS
415651;737587;CROSS
519164;832066;CROSS
317651;621503;DIRECT
317651;975267;DIRECT
317651;777421;CROSS
412998;737587;POOL
383465;621503;POOL
493397;621503;POOL
493397;933956;POOL
175005;621503;POOL
175005;832066;POOL
523282;832066;DIRECT
523282;777421;DIRECT
523282;688870;POOL
211934;933956;DIRECT
544305;718115;POOL
544305;933956;DIRECT
544305;845597;CROSS
472033;737587;POOL
472033;845597;CROSS
530937;845597;POOL
530937;830252;CROSS
530937;718115;POOL
325498;854708;POOL
325498;718115;DIRECT
325498;679883;POOL
349044;869297;DIRECT
349044;852488;POOL
349044;763297;POOL
249980;852488;POOL
249980;680579;DIRECT
249980;889497;DIRECT
384186;934469;CROSS
384186;953979;POOL
164935;953979;DIRECT
164935;969425;DIRECT
281311;889497;DIRECT
281311;680579;CROSS
281311;815869;CROSS
534836;869297;CROSS
534836;953979;DIRECT
534836;753327;CROSS
463777;969425;CROSS
463777;716674;DIRECT
493666;869297;CROSS
493666;680579;DIRECT
493666;934469;CROSS
487305;869297;POOL
487305;680579;DIRECT
487305;889497;DIRECT
453839;889497;CROSS
453839;869297;DIRECT
453839;712996;CROSS
489396;753327;DIRECT
459374;712996;DIRECT
459374;829097;POOL
454538;712996;DIRECT
454538;953979;POOL
454538;852488;CROSS
134788;829097;CROSS
134788;953979;DIRECT
134788;712996;DIRECT
239351;815869;CROSS
239351;753327;DIRECT
239351;716674;POOL
475190;852488;CROSS
475190;680579;CROSS
300969;712996;DIRECT
381939;869297;POOL
381939;815869;CROSS
416671;763297;DIRECT
402946;852488;DIRECT
402946;889497;CROSS
402946;903358;DIRECT
404186;903358;CROSS
404186;712996;POOL
133664;716674;CROSS
133664;829097;CROSS
412596;953979;DIRECT
548286;680579;CROSS
548286;829097;DIRECT
548286;903358;POOL
548467;763297;CROSS
548467;934469;CROSS
463258;680579;DIRECT
463258;712996;DIRECT
238628;910774;POOL
238628;622841;POOL
238628;721577;POOL
436780;773644;POOL
518711;922757;POOL
518711;684900;DIRECT
518711;910774;POOL
412970;904562;CROSS
412970;787235;POOL
412970;773644;DIRECT
316586;773644;DIRECT
249777;622841;POOL
249777;966921;CROSS
460556;787235;CROSS
460556;773644;DIRECT
460556;721577;CROSS
249948;922757;POOL
290419;721577;DIRECT
290419;922757;CROSS
290419;910774;CROSS
179440;966921;DIRECT
179440;684900;DIRECT
172452;921982;DIRECT
172452;966921;CROSS
423329;910774;POOL
423329;721577;DIRECT
410206;787235;CROSS
139863;775465;POOL
130513;721577;CROSS
130513;622841;POOL
465711;622841;CROSS
465711;904562;DIRECT
260164;684900;DIRECT
260164;787235;POOL
260164;921351;DIRECT
334504;921351;DIRECT
499355;773644;CROSS
499355;904562;CROSS
142774;674045;DIRECT
327509;921982;POOL
327509;904562;DIRECT
165290;775465;DIRECT
165290;721577;CROSS
165290;910774;DIRECT
360359;921351;CROSS
360359;684900;DIRECT
408543;966921;POOL
408543;841857;POOL
408543;674045;CROSS
336955;773644;POOL
336955;922757;DIRECT
238616;910774;DIRECT
428246;922757;DIRECT
428246;684900;CROSS
428246;910774;POOL
422737;966921;DIRECT
410843;966921;DIRECT
370295;775465;CROSS
322955;921982;CROSS
322955;684900;DIRECT
322955;910774;POOL
357257;726631;DIRECT
398418;601532;CROSS
398418;726631;CROSS
398418;919870;POOL
232496;847984;DIRECT
213022;856500;CROSS
459360;616769;POOL
459360;849382;POOL
478058;856500;DIRECT
262131;601532;POOL
262131;616769;POOL
422763;856500;POOL
422763;938233;DIRECT
435988;994057;CROSS
290909;806139;CROSS
290909;849382;POOL
290909;612118;POOL
390485;994057;POOL
390485;601532;CROSS
390485;847984;DIRECT
537506;849382;POOL
537506;948004;DIRECT
197443;726631;DIRECT
197443;612118;CROSS
197443;616769;DIRECT
136552;827151;CROSS
136552;856500;POOL
136552;938233;POOL
223503;919870;CROSS
495216;796644;DIRECT
495216;806139;CROSS
495216;948004;POOL
211147;919870;POOL
357877;926402;DIRECT
357877;847984;DIRECT
124227;919870;DIRECT
199907;849382;CROSS
199907;847984;POOL
199907;796644;POOL
529103;796644;CROSS
399099;634468;POOL
370958;765309;DIRECT
370958;914643;CROSS
534962;914643;DIRECT
534962;795467;DIRECT
534962;813419;POOL
261435;762551;DIRECT
416512;914643;POOL
499352;762551;POOL
499352;795467;DIRECT
499352;914643;POOL
335794;944619;POOL
335794;899547;DIRECT
335794;813419;POOL
